gene_id	Control	Experimental
ENSMUSG00000000385|Tmprss2	0.539172664367152	0.823375552288656
ENSMUSG00000000386|Mx1	1.17321900317955	1.9899914305736
ENSMUSG00000000392|Fap	0.0200205239695686	0.01333057283831
ENSMUSG00000000394|Gcg	0.00630150670411627	0.00615717269427398
ENSMUSG00000000399|Ndufa9	139.598355499217	137.127674644773
ENSMUSG00000000402|Egfl6	0.125668558297068	0.105500016546939
ENSMUSG00000000409|Lck	2.28772093647361	3.15319640112177
ENSMUSG00000000411|Tssk3	56.3838862714862	78.2715697184429
ENSMUSG00000000416|Cttnbp2	0.47451811789296	0.291692322036323
ENSMUSG00000000420|Galnt1	5.30266235740943	4.2493669804608
ENSMUSG00000000435|Myf5	0.00561152868366557	0.0182602246658337
ENSMUSG00000000439|Mkrn2	85.2005687400678	91.6321706355329
ENSMUSG00000000440|Pparg	2.35897292482441	2.05314295830583
ENSMUSG00000000441|Raf1	29.7288252435025	27.0416611753293
ENSMUSG00000000486|Sept1	0.079138905375271	0.106261651678161
ENSMUSG00000000489|Pdgfb	0.515250528051472	0.536351155948868
ENSMUSG00000000530|Acvrl1	0.675100160504275	0.598297605467471
ENSMUSG00000000531|Grasp	0.698392630047676	0.835780714824582
ENSMUSG00000000532|Acvr1b	39.5196535447707	39.9634820506998
ENSMUSG00000000538|Tom1l2	14.535279601648	13.9516656232125
ENSMUSG00000000544|Gpa33	0.0912189159487171	0.231706623160237
ENSMUSG00000000552|Zfp385a	174.090023325016	176.821652251287
ENSMUSG00000000555|Itga5	0.329565693999088	0.290000729585444
ENSMUSG00000000560|Gabra2	0.00630150670411627	0.0123422280534131
ENSMUSG00000000561|Wdr77	18.4631761450133	16.9177022884659
ENSMUSG00000000562|Adora3	2.51456763251031	3.44248434033712
ENSMUSG00000000563|Atp5f1	114.220743787679	104.275657734856
ENSMUSG00000000567|Sox9	1.75176268744508	1.50976016620922
ENSMUSG00000000568|Hnrnpd	95.1344759671004	86.1883836399734
ENSMUSG00000000579|Dynlt1c	0.48691775849603	0.356267972702668
ENSMUSG00000000581|C1d	6.36228507379932	6.62939589246796
ENSMUSG00000000594|Gm2a	138.765530698755	129.961422209497
ENSMUSG00000000600|Krit1	52.9661116881713	48.5225259342505
ENSMUSG00000000605|Clcn4	68.5298213337058	68.5632083093282
ENSMUSG00000000606|Vmn2r88	0.660068329843652	0.728912968512828
ENSMUSG00000000617|Grm6	0.89200680354275	0.83983390460024
ENSMUSG00000000627|Sema4f	1.10902877867727	0.943191732090365
ENSMUSG00000000628|Hk2	3.69929107790362	3.6346076089881
ENSMUSG00000000631|Myo18a	71.409139741446	68.5835157106821
ENSMUSG00000000632|Sez6	9.66744028628912	12.9140154442027
ENSMUSG00000000673|Haao	0.11478480483911	0.0974912958522336
ENSMUSG00000000682|Cd52	0.502583937751601	0.531137435535151
ENSMUSG00000000686|Abhd15	0.082514613261872	0.0319567342891676
ENSMUSG00000000690|Hoxb6	0.821960550523609	0.80527750326459
ENSMUSG00000000693|Loxl3	0.295417704886365	0.2495751957316
ENSMUSG00000000701|Tcl1b5	0	0
ENSMUSG00000000706|Btn1a1	0.0406245390141467	0.030141135926035
ENSMUSG00000000708|Kat2b	21.2837654881811	26.07099707326
ENSMUSG00000000711|Rab5b	25.8769274614069	24.1839918028863
ENSMUSG00000000724|Cryba1	0.0194797487241117	0.018725039489163
ENSMUSG00000000730|Dnmt3l	7.38972859642541	8.41970162694979
ENSMUSG00000000731|Aire	0.424845043841534	0.438106382213775
ENSMUSG00000000732|Icosl	0.662662920586726	0.653622451864849
ENSMUSG00000000738|Spg7	146.655058152103	142.427192546077
ENSMUSG00000000739|Sult5a1	2.45376886267636	1.80988651755323
ENSMUSG00000000740|Rpl13	167.995743296117	160.080076686545
ENSMUSG00000000743|Chmp1a	98.7225890344004	97.9920961697696
ENSMUSG00000000751|Rpa1	443.855563050049	438.050585403276
ENSMUSG00000000753|Serpinf1	0.593378004674066	0.653133890904311
ENSMUSG00000000759|Tubgcp3	9.24549577405047	8.13546217834794
ENSMUSG00000000766|Oprm1	0.0135698144904585	0.0492789091318911
ENSMUSG00000000776|Polr3d	15.6179517417806	13.4561402433426
ENSMUSG00000000782|Tcf7	8.53948158115125	5.92316445454091
ENSMUSG00000000787|Ddx3x	9.77792716667525	9.62674758707814
ENSMUSG00000000791|Il12rb1	0.12493137228233	0.157129651308667
ENSMUSG00000000792|Slc5a5	1.0564128023207	1.04843344254905
ENSMUSG00000000794|Kcnn3	5.1996108997035	6.23429055701839
ENSMUSG00000000804|Usp32	431.381410981483	422.861103786634
ENSMUSG00000000805|Car4	0.316437137211263	0.714621927895459
ENSMUSG00000000811|Txnrd3	853.860421899681	847.698342050206
ENSMUSG00000000817|Fasl	0.804200567072268	0.895170789429003
ENSMUSG00000000823|Zfp512b	204.677634495886	215.731400684248
ENSMUSG00000000826|Dnajc5	34.8667908022824	35.0439191923613
ENSMUSG00000000827|Tpd52l2	10.0933140939019	9.239306209963
ENSMUSG00000000838|Fmr1	11.9645966933779	10.531441146841
ENSMUSG00000000861|Bcl11a	15.7695614868413	15.0538333862058
ENSMUSG00000000869|Il4	1.73784589772008	1.59722577886943
ENSMUSG00000000876|Pxmp4	0.519459146877646	0.531958048732699
ENSMUSG00000000881|Dlg3	4.67158456268582	4.51985469855472
ENSMUSG00000000884|Gnb1l	36.9007396660714	34.4974806023994
ENSMUSG00000000889|Dbh	0.0332768321888545	0.0353099638354121
ENSMUSG00000000901|Mmp11	0.456835854352639	0.453539622892181
ENSMUSG00000000902|Smarcb1	90.7685716720512	85.6162567945222
ENSMUSG00000000903|Vpreb3	2.35567531004558	2.17895925796278
ENSMUSG00000000915|Hip1r	103.893614589548	93.3397153707097
ENSMUSG00000000916|Nsun5	8.68482568052773	7.61389234539888
ENSMUSG00000000934|Top1mt	2.44265978458562	2.76967262036323
ENSMUSG00000000938|Hoxa10	0.0123964359288948	0.0177521109409527
ENSMUSG00000000942|Hoxa4	42.8572634085274	36.7703302697502
ENSMUSG00000000948|Gm38393	0.251790399464439	0.145919731124857
ENSMUSG00000000957|Mmp14	2.3876415998309	2.07208088649458
ENSMUSG00000000958|Slc7a7	7.05997126324797	8.24848496508874
ENSMUSG00000000959|Oxa1l	13.9747399991704	12.7496775488201
ENSMUSG00000000976|Heatr6	21.4046172620412	20.551964665405
ENSMUSG00000000982|Ccl3	0.408164028886066	0.474558349959872
ENSMUSG00000000983|Wfdc18	0.00561152868366557	0
ENSMUSG00000001014|Icam4	0	0
ENSMUSG00000001016|Ilf2	112.62928378885	107.721481033905
ENSMUSG00000001017|Chtop	194.575279543973	183.183496406125
ENSMUSG00000001018|Snapin	65.8792043216647	64.1868596181788
ENSMUSG00000001020|S100a4	0.00710534013490597	0
ENSMUSG00000001021|S100a3	0.0138682200404461	0.00531100484923422
ENSMUSG00000001023|S100a5	0.00561152868366557	0.00605829465596858
ENSMUSG00000001025|S100a6	0.186661142076952	0.508928606876754
ENSMUSG00000001027|Scn4a	0.0965235791624626	0.223446000192999
ENSMUSG00000001029|Icam2	0.0710592293585375	0.0759499079257944
ENSMUSG00000001034|Mapk7	6.42412761826698	5.61519327636236
ENSMUSG00000001036|Epn2	87.3768827433793	87.863316437426
ENSMUSG00000001039|B9d1	102.599922587126	101.323966305308
ENSMUSG00000001052|Sec24b	160.806137939047	160.030204852831
ENSMUSG00000001053|N4bp3	29.068595390345	29.773627698686
ENSMUSG00000001054|Rmnd5b	71.0414693865637	69.1071550245362
ENSMUSG00000001056|Nhp2	14.604454087978	12.7692666780181
ENSMUSG00000001062|Vps9d1	36.4323735589759	37.4299473481323
ENSMUSG00000001065|Zfp276	7.68999208592783	7.15861079561256
ENSMUSG00000001076|C1ql4	0.0379793763410316	0.0812143020363362
ENSMUSG00000001082|Mfsd10	1.04463931411777	0.948878578466167
ENSMUSG00000001089|Luzp1	114.680361015428	150.56155316886
ENSMUSG00000001095|Slc13a2	0.0844131936579512	0.0578803821374047
ENSMUSG00000001098|Kctd10	35.2963285862443	35.522499409681
ENSMUSG00000001100|Poldip2	222.598062329866	215.351823964752
ENSMUSG00000001103|Sebox	0.00630017085937367	0.0106220096984684
ENSMUSG00000001105|Ift20	102.290049306169	94.0713186087136
ENSMUSG00000001119|Col6a1	2.78744496532677	3.30280063116311
ENSMUSG00000001120|Pcbp3	493.461325970276	484.116518297725
ENSMUSG00000001123|Lgals9	0.437954769388694	0.683042458826594
ENSMUSG00000001127|Araf	3.91850558667118	4.26317117305708
ENSMUSG00000001128|Cfp	0.355813032714796	0.371916691344001
ENSMUSG00000001131|Timp1	0.402422084675544	0.291025678101359
ENSMUSG00000001134|Uxt	0.680550469820429	0.65155419805283
ENSMUSG00000001138|Cnnm3	6.0340270386544	4.8281564622315
ENSMUSG00000001143|Lman2l	18.5099247997118	18.8627027874099
ENSMUSG00000001150|Mcm3ap	46.0612877599032	43.9205703865227
ENSMUSG00000001151|Pcnt	91.7117397451732	83.3147627438944
ENSMUSG00000001155|Ftcd	0.0709137483005203	0.0917710553164236
ENSMUSG00000001156|Mxd1	87.1549383129939	80.0507728157915
ENSMUSG00000001157|Gmcl1	442.141630017259	406.17065334074
ENSMUSG00000001158|Snrnp27	53.0842713007838	50.8496156280069
ENSMUSG00000001166|Oas1c	0.423769603944914	0.215182395114667
ENSMUSG00000001168|Oas1h	0.0327140296037084	0.0602838909858782
ENSMUSG00000001173|Ocrl	1.59738723164155	1.52118203663948
ENSMUSG00000001175|Calm1	1338.78575738328	1253.67322854209
ENSMUSG00000001211|Agpat3	314.37633725067	321.791697105249
ENSMUSG00000001225|Slc26a3	0.110707977163567	0.109862477482711
ENSMUSG00000001227|Sema6b	0.165555911296477	0.174545648164702
ENSMUSG00000001228|Uhrf1	137.494527413275	129.127188167263
ENSMUSG00000001229|Dpp9	27.1492695189937	27.7879595839171
ENSMUSG00000001240|Ramp2	0.226062748442044	0.190585252043595
ENSMUSG00000001247|Lsr	0.795438262538404	0.660089439665033
ENSMUSG00000001248|Gramd1a	10.2717745934	11.6408768869793
ENSMUSG00000001249|Hpn	0.12829303248032	0.112326942394365
ENSMUSG00000001260|Gabrg1	0.00630150670411627	0
ENSMUSG00000001270|Ckb	0.247903552377768	0.237437967146941
ENSMUSG00000001280|Sp1	57.3321382601855	50.0290671779076
ENSMUSG00000001281|Itgb7	0.0802015420623747	0.0302245977276538
ENSMUSG00000001285|Myg1	23.2695873556549	21.085136980139
ENSMUSG00000001288|Rarg	2.54081270053555	2.13825628239163
ENSMUSG00000001289|Pfdn5	238.167316286742	229.005342328641
ENSMUSG00000001300|Efnb2	2.73389578906603	3.09393783503314
ENSMUSG00000001305|Rrp15	21.500233729216	21.7991440379764
ENSMUSG00000001313|Rnd2	6.17898282675662	5.15157460174733
ENSMUSG00000001323|Srr	16.3749041335907	17.4936716419796
ENSMUSG00000001333|Sync	0.0588377452613022	0.0446559307295436
ENSMUSG00000001334|Fndc5	3.21448282702286	2.72901340954442
ENSMUSG00000001348|Acp5	0.438794001770756	0.463416416677594
ENSMUSG00000001349|Cnn1	0.486802039826327	0.437136429005093
ENSMUSG00000001366|Fbxo9	57.6582890535057	55.958578298484
ENSMUSG00000001376|Vps50	24.7415523290846	26.6488709107132
ENSMUSG00000001380|Hars	56.9652461379411	56.5143162404885
ENSMUSG00000001383|Zmat2	80.0038967577943	79.6253742862263
ENSMUSG00000001403|Ube2c	16.0465823617137	16.3327408762872
ENSMUSG00000001415|Smg5	425.312760825722	416.492206082315
ENSMUSG00000001416|Cct3	705.19396215072	693.092334543213
ENSMUSG00000001418|Glmp	1.73045520977079	1.34766369812022
ENSMUSG00000001419|Mef2d	11.9671831814883	10.7978761587307
ENSMUSG00000001420|Tmem79	3.26029713773079	3.39198539033603
ENSMUSG00000001424|Snd1	10.4448270264629	9.88417932482006
ENSMUSG00000001435|Col18a1	3.83842610554664	4.21107252975988
ENSMUSG00000001436|Slc19a1	0.368476173576945	0.327850178722692
ENSMUSG00000001440|Kpnb1	521.505197697015	513.124894948151
ENSMUSG00000001441|Npepps	203.517314043367	204.446633094037
ENSMUSG00000001444|Tbx21	0.0391527549025954	0.0177834916359353
ENSMUSG00000001445|Mrpl10	20.9293628732971	20.9344274575281
ENSMUSG00000001467|Cyp51	45.7855027382914	54.432871563156
ENSMUSG00000001472|Tcf25	27.7029219658608	25.9656458675966
ENSMUSG00000001473|Tubb6	21.8788453297041	25.2290298401312
ENSMUSG00000001482|Def8	2.54672357374281	2.39505608869056
ENSMUSG00000001493|Meox1	0.937096383128806	1.13905658634295
ENSMUSG00000001494|Sost	2.14119265574565	1.75857061771188
ENSMUSG00000001496|Nkx2-1	0.00561152868366557	0
ENSMUSG00000001497|Pax9	5.8755999294468	5.13625117446683
ENSMUSG00000001504|Irx2	9.80163771936501	10.1485457075406
ENSMUSG00000001506|Col1a1	0.858645705906136	1.12901432823573
ENSMUSG00000001507|Itga3	1.16222700748639	0.98781195940198
ENSMUSG00000001508|Sgca	21.334111461057	20.1108175704768
ENSMUSG00000001510|Dlx3	0.0484198571695033	0.0246998723435128
ENSMUSG00000001517|Foxm1	163.780534050425	166.979914492693
ENSMUSG00000001518|Itfg2	6.84516926922342	7.14007953484313
ENSMUSG00000001520|Nrip2	0.564265542474016	0.538379785145276
ENSMUSG00000001521|Tulp3	2.77750424459226	2.48361328059658
ENSMUSG00000001524|Gtf2h4	46.9825235095152	45.8575071505138
ENSMUSG00000001525|Tubb5	6.65475593101878	6.08214747837163
ENSMUSG00000001542|Ell2	55.5010524906931	51.8461683590226
ENSMUSG00000001552|Jup	15.9742492127489	20.9567928899684
ENSMUSG00000001555|Fkbp10	2.54400455242631	2.97976996901423
ENSMUSG00000001558|Klhl10	182.92673340554	209.121705889226
ENSMUSG00000001566|Mnx1	0.261621799195461	0.213569661167456
ENSMUSG00000001569|Nom1	34.9882674099402	32.2682444625389
ENSMUSG00000001576|Ergic1	17.4952275115333	13.9184654889486
ENSMUSG00000001583|Tnk1	0.309806016271411	0.248730894352277
ENSMUSG00000001588|Acap1	2.8328480518585	3.09374219498739
ENSMUSG00000001604|Tcea3	0.167431580660079	0.289504453746265
ENSMUSG00000001622|Csn3	0.018900512578121	0.00615717269427398
ENSMUSG00000001627|Ifrd1	19.2481130806006	18.550798748031
ENSMUSG00000001630|Stk38l	6.46481489693559	6.29730770380604
ENSMUSG00000001632|Brpf1	36.9043919749091	36.8819559801562
ENSMUSG00000001642|Akr1b3	92.7658286314517	90.437679418798
ENSMUSG00000001655|Hoxc13	0.0138902473801353	0.0250089728866076
ENSMUSG00000001656|Hoxc11	0.0357364344738603	0.0251646871668421
ENSMUSG00000001657|Hoxc8	0.065244403066117	0.0539201608279737
ENSMUSG00000001661|Hoxc6	0.0845202460003761	0.0809388231131658
ENSMUSG00000001663|Gstt1	0.334071753915985	0.466757232109977
ENSMUSG00000001665|Gstt3	34.9383846862061	33.9036619537762
ENSMUSG00000001666|Ddt	88.9677357119288	80.6563690920757
ENSMUSG00000001670|Tat	0.0337464678535249	0.0114681775435082
ENSMUSG00000001672|Marveld3	1.0917800658416	1.0284246984015
ENSMUSG00000001674|Ddx18	57.302155936161	53.8686906097251
ENSMUSG00000001687|Ubl3	72.2964406717948	77.7267060139143
ENSMUSG00000001700|Gramd3	7.03137286804095	6.82292377411543
ENSMUSG00000001707|Eef1e1	11.7040444147017	10.1386173736881
ENSMUSG00000001729|Akt1	17.3831220773784	15.6939623808515
ENSMUSG00000001739|Cldn15	0.184033225756456	0.074762736152088
ENSMUSG00000001741|Il16	1.64192106968165	1.80806848779405
ENSMUSG00000001750|Tcirg1	1.59699381084986	1.78148823049188
ENSMUSG00000001751|Naglu	55.7604972963025	56.3047753085886
ENSMUSG00000001755|Coasy	25.9187110154941	25.1592076796224
ENSMUSG00000001761|Smo	0.791576445207158	0.75365478353195
ENSMUSG00000001763|Tspan33	24.4621314101951	21.4135218376031
ENSMUSG00000001767|Crnkl1	73.0224698890775	72.3409008716253
ENSMUSG00000001768|Rin2	8.54444713219408	9.22487856322988
ENSMUSG00000001773|Folh1	8.69768954828482	8.12384997907828
ENSMUSG00000001774|Chordc1	24.0454094517689	22.2407754173732
ENSMUSG00000001783|Rtcb	65.1166477585029	59.0800838987362
ENSMUSG00000001785|Pwp1	47.7230181736815	43.3070380923471
ENSMUSG00000001786|Fbxo7	67.8419783110373	65.8492402594423
ENSMUSG00000001794|Capns1	249.704676412397	246.484211492312
ENSMUSG00000001802|Lrp3	0.120432165517938	0.20854149333026
ENSMUSG00000001804|Dsg4	0	0
ENSMUSG00000001815|Evx2	0.10986240296166	0.0496294296802285
ENSMUSG00000001819|Hoxd13	0.0337478036982675	0.0492142688456169
ENSMUSG00000001823|Hoxd12	0	0
ENSMUSG00000001827|Folr1	2.00475611868241	2.09002227892789
ENSMUSG00000001829|Clpb	210.352302984833	275.817264637933
ENSMUSG00000001833|Sept7	76.4598916509371	74.0025708006357
ENSMUSG00000001844|Zdhhc4	84.4693250383978	78.2024966105917
ENSMUSG00000001847|Rac1	12.3393026699849	11.3554028931456
ENSMUSG00000001855|Nup214	116.906762375262	121.772643334024
ENSMUSG00000001864|Aif1l	0.221509848911254	0.236101074151533
ENSMUSG00000001865|Cpa3	0.115353149616483	0.166058937334922
ENSMUSG00000001870|Ltbp1	1.18722117126868	1.3487748397507
ENSMUSG00000001891|Ugp2	42.6737647777523	41.6080291739042
ENSMUSG00000001901|Kcnh6	0.259710129999966	0.333863128569759
ENSMUSG00000001909|Trmt1	96.6887369945362	90.1010377478662
ENSMUSG00000001910|Nacc1	23.0008952212774	21.3096502160452
ENSMUSG00000001911|Nfix	1.79703801565435	2.0068118876157
ENSMUSG00000001918|Slc1a5	4.36287718458461	5.10843841948356
ENSMUSG00000001924|Uba1	61.0838018212388	63.8042494409191
ENSMUSG00000001930|Vwf	5.29957673485811	8.41660260588419
ENSMUSG00000001942|Siae	13.8745862910029	13.8068032249458
ENSMUSG00000001943|Vsig2	0.0258359584430867	0.0125678667948891
ENSMUSG00000001946|Esam	0.199473083646731	0.19563026905831
ENSMUSG00000001948|Spa17	640.222691429258	630.439605069863
ENSMUSG00000001962|Fam50a	1.14532493461269	0.839566268915083
ENSMUSG00000001964|Emd	7.58977581051498	7.52531287813827
ENSMUSG00000001983|Taco1	3.70722806642365	3.31698964048723
ENSMUSG00000001985|Grik3	0.178837968572428	0.168570815310352
ENSMUSG00000001986|Gria3	0.299237458415197	0.208316040781761
ENSMUSG00000001988|Npas1	2.00649075011546	2.71363959849682
ENSMUSG00000001995|Sipa1l2	74.1354337221813	71.8414402600024
ENSMUSG00000001998|Ap4e1	13.6042367116582	12.5194046458383
ENSMUSG00000001999|Blvra	5.81565421081868	5.73426254203245
ENSMUSG00000002006|Pdzd4	0.866859603525485	0.678926257125343
ENSMUSG00000002007|Srpk3	0.00678490724522928	0
ENSMUSG00000002010|Idh3g	2.77351116429436	2.87255379167808
ENSMUSG00000002012|Pnck	0.24493547657201	0.136598116562888
ENSMUSG00000002014|Ssr4	2.22667739757704	2.11179633367588
ENSMUSG00000002015|Bcap31	5.01698888947048	4.62702882956266
ENSMUSG00000002017|Fam98a	266.527339315399	269.839866415106
ENSMUSG00000002020|Ltbp2	0.233756637213678	0.212243076069424
ENSMUSG00000002028|Kmt2a	5.8136190867531	5.79006944180988
ENSMUSG00000002031|Ift46	200.409112070344	207.694616630667
ENSMUSG00000002032|Tmem25	2.52219138132942	1.93169341094553
ENSMUSG00000002033|Cd3g	0	0.0125678667948891
ENSMUSG00000002043|Trappc6a	28.3792819270734	27.6549151299194
ENSMUSG00000002052|Supt6	123.281580019506	116.615593141701
ENSMUSG00000002055|Spag5	308.449421180304	308.82153185393
ENSMUSG00000002057|Foxn1	0.00561152868366557	0.00615717269427398
ENSMUSG00000002058|Unc119	3.7652167384375	3.37097881655641
ENSMUSG00000002059|Rab34	2.57026663731441	1.98746889080672
ENSMUSG00000002064|Sdf2	9.73793796400431	8.05284822318992
ENSMUSG00000002068|Ccne1	8.64987416525623	9.36517776661584
ENSMUSG00000002076|Hsf2bp	108.371058465929	109.606228273261
ENSMUSG00000002083|Bbc3	0.924074528033479	0.986537016649152
ENSMUSG00000002100|Mybpc3	0.0751899410196464	0.0298687002528899
ENSMUSG00000002102|Psmc3	980.272746818174	983.921226649968
ENSMUSG00000002103|Acp2	27.7388507166066	26.2994087492874
ENSMUSG00000002104|Rapsn	6.36882874490078	5.95817109406411
ENSMUSG00000002105|Slc39a13	10.907717629338	12.119989653909
ENSMUSG00000002107|Celf2	6.3232632114331	5.36788305316285
ENSMUSG00000002108|Nr1h3	13.9723394169724	15.5798031120568
ENSMUSG00000002109|Ddb2	3.66736456233778	3.16607350608413
ENSMUSG00000002111|Spi1	0.125307755671042	0.358469359151168
ENSMUSG00000002129|Sf3a1	124.765754765029	121.55035175302
ENSMUSG00000002147|Stat6	0.789589235844537	0.714081757014131
ENSMUSG00000002190|Clgn	1666.81818836404	1615.92727144174
ENSMUSG00000002204|Napsa	0.71967159306518	0.83629198895152
ENSMUSG00000002205|Vrk3	167.043471372293	169.176439459713
ENSMUSG00000002210|Smg9	340.574379543696	310.556567240263
ENSMUSG00000002221|Paxip1	55.086611540312	56.5556873795474
ENSMUSG00000002222|Rmnd5a	34.0378809738438	32.0741597987808
ENSMUSG00000002227|Mov10	6.08469908339343	5.66747426295692
ENSMUSG00000002228|Ppm1j	48.9722481199405	54.8727479151302
ENSMUSG00000002233|Rhoc	0.771424414402186	0.773232423818879
ENSMUSG00000002240|Prr27	62.2854709060247	63.5555735673234
ENSMUSG00000002249|Tead3	0.941667168315293	0.78557447245088
ENSMUSG00000002250|Ppard	0.652565020826738	0.770676599619744
ENSMUSG00000002257|Def6	0.456117646805204	0.48444868787745
ENSMUSG00000002265|Peg3	7.49760536081816	7.43254964993673
ENSMUSG00000002266|Zim1	0.0186966067882685	0.0705543703627426
ENSMUSG00000002274|Metrn	0.477811605948622	0.651583545961112
ENSMUSG00000002279|Lmf1	106.860420327667	107.02561898946
ENSMUSG00000002280|Narfl	38.6395034181418	39.3527513842152
ENSMUSG00000002289|Angptl4	1.38282772441216	1.72795034730879
ENSMUSG00000002297|Dbf4	103.800600009271	86.6914448220178
ENSMUSG00000002307|Daxx	183.76765648136	170.803182783132
ENSMUSG00000002308|Cd320	181.493329735292	170.315037325394
ENSMUSG00000002319|Ipo4	184.157601330942	184.116434390336
ENSMUSG00000002320|Tm9sf1	7.7465396674152	7.27675709292963
ENSMUSG00000002324|Rec8	66.0934985626458	58.2031967091041
ENSMUSG00000002325|Irf9	1.21425438827321	0.885721024843671
ENSMUSG00000002326|Gmpr2	13.2760288830312	13.6800038745562
ENSMUSG00000002329|Mdp1	1.43846106324266	1.4918864923101
ENSMUSG00000002332|Dhrs1	165.793651790882	164.896589147603
ENSMUSG00000002341|Ncan	10.891254276151	13.1519751871088
ENSMUSG00000002342|Tmem161a	4.59137674673668	4.20006369647135
